paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 2 BN,SIMPLIFIED T2,"In België werkt meer dan driekwart van alle werknemers in dienstensectoren (79% in 2018, Statbel), met een groot aandeel in de quartaire (non-profit) sector (36%).Het aandeel van de dienstensector in de toegevoegde waarde is echter kleiner (69%).De ‘schijnbare’ productiviteit gemeten als toegevoegde waarde per werknemer is dan ook ongeveer 1,5 keer groter in de industrie dan in de diensten.",7.453387096774222,31.251612903225805,5.096774193548387,1.6129032258064515,62.0,1.0,0.7419354838709677,316,100,62,46,1,1,19,10,15,2,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Een gelijkaardige verhouding geldt voor Nederland waar inmiddels het aandeel van de diensten in de werkgelegenheid opgelopen is tot boven de 83% met de zakelijke dienstverlening op kop.,21.30071428571431,21.200000000000003,5.571428571428571,1.8571428571428572,28.0,1.0,0.8928571428571429,156,52,28,25,1,1,10,7,6,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"De verschillen in productiviteit tussen de twee sectoren zorgen voor een ongelijke ontwikkeling (cf. Baumol, 1967) waarbij de geringere productiviteit en de toenemende behoefte aan diensten van een meer welvarende bevolking het aandeel van de diensten in de totale werkgelegenheid en bestedingen sterk doet oplopen.
",-6.159999999999982,29.555555555555557,5.911111111111111,1.9777777777777779,45.0,1.0,0.7777777777777778,266,89,45,35,1,1,18,13,13,0,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,Door de ongelijke groei daalt echter de totale productiviteit en de groei van de economie.,44.97000000000003,14.0,5.0,1.7333333333333334,15.0,1.0,0.7333333333333333,75,26,15,11,1,1,3,3,3,0,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Diensten, en zeker deze in de quartaire sector, zijn nu eenmaal minder kapitaalintensief en minder onderhevig aan automatisatie dan in de industrie.",22.99590909090911,14.254545454545454,5.636363636363637,1.9090909090909092,22.0,1.0,0.8181818181818182,124,42,22,18,1,1,7,3,4,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Deze onevenwichtige groei zorgt bovendien voor spanningen op de arbeidsmarkt waar de productieve (industriële) sectoren hogere lonen kunnen betalen.,0.5394736842105203,24.442105263157895,6.684210526315789,2.210526315789474,19.0,1.0,0.9473684210526315,127,42,19,18,1,1,8,8,7,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Indien de dienstensectoren deze lonen volgen, wat door het systeem van collectieve loononderhandelingen in België sterk bevorderd wordt, moeten zij dit afwentelen op de consument door hogere prijzen te vragen.",21.285000000000018,20.0,5.9,1.8333333333333333,30.0,1.0,0.9333333333333333,177,55,30,28,1,1,8,6,6,0,2,0,0,0,0,0,0,1
Artikel 2 BN,SIMPLIFIED T2,"Deze spanning kan grotendeels verklaren waarom de evolutie van de prijzen verschillend is tussen goederen en diensten, zoals gemeten in de consumptieprijsindex.",15.305000000000021,21.527272727272727,6.2272727272727275,2.0,22.0,1.0,0.9090909090909091,137,44,22,20,1,1,10,7,4,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Een studie illustreert de toenemende kloof tussen de prijzen van diensten versus deze van goederen over de periode 1998-2019 (voor de coronacrisis), waardoor de stijging van de prijzen van diensten 7% hoger was dan deze van goederen op het einde van de bestudeerde periode (Maes, 2019).De slechte werking of afwezigheid van het prijzenmechanisme in de gereguleerde sectoren lijkt het probleem te versterken.",0.5471428571428874,32.18412698412698,5.349206349206349,1.6825396825396826,63.0,1.0,0.6825396825396826,337,106,63,43,1,1,23,11,13,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Een studie van de NBB bracht aan het licht dat prijsinflatie van de diensten, en vooral van de diensten in de gereguleerde sectoren, een grotere bijdrage leverden aan het positieve verschil in inflatie van België t.o.v. de buurlanden (Jonckheer en Zimmer, 2017).Met de verzakelijking en slimme regulering van heel wat diensten waar vroeger de overheid actief was in Nederland, werd de concurrentie terug ingevoerd en werden prijzen meer zichtbaar zodat zij opnieuw een allocatieve rol kunnen spelen en zorgen voor een betere efficiëntie.",-20.14337209302323,40.44651162790698,5.162790697674419,1.6511627906976745,86.0,1.0,0.7325581395348837,444,142,86,63,1,1,26,13,16,1,3,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,In België zijn heel wat diensten gefinancierd door de overheid en is de prijszetting ervan weinig transparant voor de verbruiker.,42.71500000000002,18.0,5.45,1.7,20.0,1.0,0.9,109,34,20,18,1,1,6,5,4,2,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Bovendien leiden de financieringsmechanismen er tot onderconsumptie of overconsumptie, zoals het geval is in subsectoren van de gezondheidszorg.",-4.13499999999998,18.311111111111114,6.944444444444445,2.2777777777777777,18.0,1.0,0.9444444444444444,125,41,18,17,1,1,6,5,5,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Echter, gegeven het toenemend belang van de diensten, en de toenemende behoefte van de bevolking aan deze diensten, is het belangrijk dat de diensten op een voldoende kwalitatieve en productieve wijze aangeboden worden.",24.649090909090923,22.8969696969697,5.545454545454546,1.7575757575757576,33.0,1.0,0.7575757575757576,183,58,33,25,1,1,13,8,4,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,DECENTRALISATIE EN REGIONALISERINGBeide landen kenden ook een decentralisering van bevoegdheden van centraal naar regionaal en lokaal niveau.,35.309411764705914,13.858823529411765,7.294117647058823,1.8235294117647058,17.0,1.0,0.9411764705882353,124,31,17,16,1,1,6,3,7,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,De decentralisering van bevoegdheden was sterker in België dan in Nederland.,26.47000000000002,11.672727272727274,5.909090909090909,2.0,11.0,1.0,0.9090909090909091,65,22,11,10,1,1,4,2,2,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,In België transformeerde de staat in 1993 tot een federale staat bestaande uit gewesten en gemeenschappen.,53.12000000000002,16.400000000000002,5.625,1.625,16.0,1.0,0.9375,90,26,16,15,1,1,5,4,2,0,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,De economische bevoegdheden behoren bij de drie gewesten:,-2.209999999999974,23.200000000000003,6.125,2.375,8.0,1.0,1.0,49,19,8,8,1,1,4,4,2,0,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Vlaams gewest, Waals gewest en het Brussels hoofdstedelijke gewest.",47.30000000000003,8.044444444444444,6.333333333333333,1.7777777777777777,9.0,1.0,0.7777777777777778,57,16,9,7,1,1,2,1,2,0,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,De dynamiek van de drie gewesten is heel verschillend.,66.10000000000001,12.488888888888889,5.0,1.5555555555555556,9.0,1.0,1.0,45,14,9,9,1,1,3,2,3,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Een studie van de NBB geeft aan hoe de drie gewesten onderhevig zijn aan neerwaartse convergentiekrachten in de EU waardoor de toename in welvaart voor twee gewesten lager uitkwam dan het Europees gemiddelde over de periode 1996-2018 (Biscari et al.,2020).Enkel Vlaanderen slaagde er in ongeveer 3% meer extra welvaart dan het EU-gemiddelde te creëren.
",15.54142857142859,26.685714285714283,5.214285714285714,1.5892857142857142,56.0,1.0,0.8035714285714286,292,89,56,45,1,1,20,6,15,1,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"De convergentie die optreedt, is het gevolg van dalende kapitaalsproductiviteit bij stijgend gebruik ervan en de inhaalbewegingen van achtergebleven regio’s die in een open omgeving meer kapitaal kunnen aantrekken.",1.5450000000000088,21.333333333333332,6.1,2.066666666666667,30.0,1.0,0.9333333333333333,183,62,30,28,1,1,11,7,8,1,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Positieve afwijkingen van de neerwaartse regressie, zoals geobserveerd voor Vlaanderen, kunnen o.a. door agglomeratie, innovatie en meer menselijk kapitaal verklaard worden.",11.459545454545477,19.709090909090907,6.681818181818182,2.0454545454545454,22.0,1.0,1.0,147,45,22,22,1,1,11,6,7,0,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Overheidsconsumptie daarentegen leidt tot negatieve afwijkingen, zoals de NBB studie aantoont
CONCLUSIE
",31.54500000000002,12.4,7.583333333333333,2.0,6.0,2.0,1.0,91,24,12,12,2,1,6,3,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Voorafgaande beschouwingen maken duidelijk dat er een andere beleidsaanpak en dynamiek is in Nederland dan in België.,25.356470588235307,16.211764705882356,5.882352941176471,1.9411764705882353,17.0,1.0,0.9411764705882353,100,33,17,16,1,1,6,4,4,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Dit neemt niet weg dat er in Nederland net zoals in België uitdagingen blijven op het vlak van productiviteit, ecologie, vergrijzing, migratie en sociale cohesie.",39.33200000000002,16.400000000000002,5.36,1.68,25.0,1.0,0.96,134,42,25,24,1,1,9,4,6,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Over de mate waarin Nederland een gidsland voor België is, kan men van mening verschillen.",67.53000000000003,8.666666666666668,4.933333333333334,1.4666666666666666,15.0,1.0,1.0,74,22,15,15,1,1,3,1,1,1,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Er blijven uiteraard culturele en socio-economische verschillen die een copy-paste benadering bemoeilijken.,-23.895000000000003,24.8,7.916666666666667,2.5833333333333335,12.0,1.0,1.0,95,31,12,12,1,1,8,6,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Men kan echter niet stellen dat Nederland, naast de economische prestaties, het minder goed zou doen wat betreft ecologische en sociale uitdagingen.",22.99590909090911,16.072727272727274,5.636363636363637,1.9090909090909092,22.0,1.0,1.0,124,42,22,22,1,1,8,4,2,0,2,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Nederland staat op de 19e plaats in de Climate Change Performance Index, terwijl België gezakt is tot de 49e plaats.",72.32500000000002,8.0,4.75,1.35,20.0,1.0,0.85,95,27,20,17,1,1,4,0,7,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Op de World Happiness Index bevindt Nederland zich op de 5e plaats terwijl België op de 20e plaats staat.,76.2342105263158,7.6000000000000005,4.526315789473684,1.3157894736842106,19.0,1.0,0.7894736842105263,86,25,19,15,1,1,4,0,4,0,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Er kunnen dus in ieder geval enkele lessen getrokken worden uit de Nederlandse aanpak.,35.51071428571431,11.314285714285715,5.142857142857143,1.8571428571428572,14.0,1.0,1.0,72,26,14,14,1,1,2,2,1,0,2,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"De kwaliteit van instituties is van fundamenteel belang om het vertrouwen in de overheid, tussen de burgers onderling, het ondernemerschap, de innovatie en dus de groei te bevorderen.",15.257857142857166,24.05714285714286,5.428571428571429,1.9285714285714286,28.0,1.0,0.8214285714285714,152,54,28,23,1,1,10,9,6,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,Reguleringsdrift en groeiende overheidsbemoeienis werken averechts.,-53.05499999999998,15.733333333333333,10.166666666666666,3.0,6.0,1.0,1.0,61,18,6,6,1,1,4,2,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Door het politiek inspelen op allerhande verzuchtingen van belangengroepen, evenals het korte termijn denken, komen heel wat reguleringen tot stand die niet het beoogde effect hebben en het vertrouwen in de politiek en de medemens ondergraven.",5.795000000000009,26.622222222222224,5.694444444444445,1.9444444444444444,36.0,1.0,0.8333333333333334,205,70,36,30,1,1,13,11,9,0,1,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Het vertrouwen is essentieel om transactiekosten te verminderen en/of tot coöperatieve oplossingen te komen.,5.4900000000000055,22.0,6.2,2.2,15.0,1.0,0.9333333333333333,93,33,15,14,1,1,6,6,5,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T2,De groeiende bemoeienis van de overheid leidt tot een overheidsfalen dat dreigt groter te worden dan het marktfalen waarvoor men zou willen corrigeren.,36.35956521739132,17.895652173913046,5.565217391304348,1.7391304347826086,23.0,1.0,1.0,128,40,23,23,1,1,7,5,5,0,3,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Het is beter te
werken aan een stabiele slimme regulering en de voorwaarden te creëren waarop marktprincipes, zoals concurrentie tussen aanbieders en vragers, op sociaal correcte wijze kunnen spelen, en/of externaliteiten geïnternaliseerd kunnen worden.",22.289642857142855,15.0,6.142857142857143,1.9714285714285715,17.5,2.0,0.8857142857142857,215,69,35,31,2,1,12,7,9,1,3,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"De coöperatieve benadering waar op basis van samenwerkingspacten tussen alle stakeholders sociaal-economische vraagstukken proactief benaderd worden, is te verkiezen boven de reactieve oplossingen door de overheid die telkens als een schok op de bevolking afkomen en voor allerhande sociale onrust zorgen.",-18.42390243902439,29.082926829268292,6.414634146341464,2.1707317073170733,41.0,1.0,0.926829268292683,263,89,41,38,1,1,17,13,15,1,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Er is nood aan een proactieve en pragmatische benadering, los van ideologieën, op basis van beredeneerde scenario’s betreffende duurzame ontwikkeling waarvan de economische vooruitgang een essentieel onderdeel blijft.",2.3655172413793117,25.393103448275866,6.413793103448276,2.0689655172413794,29.0,1.0,0.9310344827586207,186,60,29,27,1,1,14,10,8,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,De meest effectieve en efficiënte maatregelen hoeven niet duur te zijn.,34.16090909090911,15.309090909090907,5.454545454545454,1.9090909090909092,11.0,1.0,1.0,60,21,11,11,1,1,3,3,2,1,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T2,"Zo heeft de inschakeling van marktprincipes en afgeleide mechanismen een sterk effect op een betere inzet van arbeidskrachten en op de ontwikkeling van heel wat dienstensectoren, die inmiddels meer dan drie vierde van de economie uitmaken.",12.84500000000002,25.511111111111113,5.611111111111111,1.8611111111111112,36.0,1.0,0.7777777777777778,202,67,36,28,1,1,10,10,7,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Maatregelen die algemeen de lasten op allerhande activiteiten verlagen, zullen ook minder duur en marktverstorend zijn dan subsidieregelingen die selectief en marktverstorend werken.",-18.81434782608693,23.11304347826087,6.869565217391305,2.391304347826087,23.0,1.0,0.8695652173913043,158,55,23,20,1,1,9,8,7,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Ook op vlak van dienstenvoorziening geldt er een gelijkaardig allocatieprobleem waardoor zowel overconsumptie of onderconsumptie in diensten ontstaat en de koppeling met de (groeiende) behoefte aan kwalitatief hoogstaande diensten verloren gaat.,3.4409677419355162,22.72258064516129,6.838709677419355,2.032258064516129,31.0,1.0,0.9354838709677419,212,63,31,29,1,1,15,8,10,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"In België zorgen het gebrek aan concurrentie, het ontbreken van transparantie prijzen en inefficiënte financieringsmechanismen voor dure en kwalitatief minder goede diensten, vooral in die sectoren waar de overheid financiert.",1.5450000000000088,24.0,6.466666666666667,2.066666666666667,30.0,1.0,0.9333333333333333,194,62,30,28,1,1,11,9,7,0,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Met de sterke groei van de quartaire sector is dit een groeiend en onhoudbaar probleem geworden.,68.98250000000002,11.4,5.0,1.4375,16.0,1.0,0.9375,80,23,16,15,1,1,5,2,3,1,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,Bovendien doet de onevenwichtige productiviteitsontwikkeling de vraag rijzen hoe de overheid de diensten betaalbaar houdt zonder dat er witte woedes ontstaan door de hoge werkdruk en lagere lonen van werknemers in deze sectoren.,9.267272727272747,20.472727272727276,5.909090909090909,1.9393939393939394,33.0,1.0,0.8787878787878788,195,64,33,29,1,1,10,6,8,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T2,"Daarnaast zijn er heel wat private diensten die nog op corporatistische, lees collusieve wijze, aan te hoge prijzen aangeboden worden (cf. jaarverslagen van het prijzenobservatorium van de FOD economie, België).Afschaffen van achterhaalde privileges en een actief mededingingsbeleid binnen de gereguleerde sectoren, kunnen zorgen voor een nieuwe dynamiek.",-9.322499999999991,28.366666666666664,6.25,1.9791666666666667,48.0,1.0,0.9166666666666666,300,95,48,44,1,1,17,11,14,1,2,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"PENSIOENHERVORMING:HOEFINANCIËLE HOUDBAARHEID, MACRO-ECONOMISCHE EFFICIËNTIE EN BILLIJKHEID VERZOENEN?
Inleiding
",108.26750000000001,1.8,11.333333333333334,1.1111111111111112,4.5,2.0,1.0,102,10,9,9,2,1,8,0,8,0,0,0,0,0,2,0,0,0
Artikel 3 PE,SIMPLIFIED T2,In alle OESO-landen vergrijst de bevolking.,45.64500000000001,9.066666666666666,6.166666666666667,1.8333333333333333,6.0,1.0,1.0,37,11,6,6,1,1,3,1,2,0,0,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"Door de pensionering van de babyboomgeneratie, de toenemende levensverwachting en het afgeno men geboortecijfer stijgt zowat overal de afhankelijksheidsratio van ouderen.",-11.879999999999995,23.63809523809524,7.0476190476190474,2.3333333333333335,21.0,1.0,0.8095238095238095,148,49,21,17,1,1,7,8,8,0,0,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"Gedefinieerd als de verhouding van het aantal 67-plussers tot het aantal personen van 18 tot 66 jaar, zal die in België toenemen van 24% in 2010 tot 38% in 2040 en ongeveer 43% in 2070 (zie Figuur 1).Terwijl",47.94230769230771,19.702564102564104,4.17948717948718,1.4102564102564104,39.0,1.0,0.7692307692307693,163,55,39,30,1,1,7,4,7,0,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"er in 2010 nog 4,2 personen op actieve leeftijd waren per oudere, is de verwachting dat dit cijfer zal zakken tot slechts 2,6 in 2040 en 2,35 in 2070.De betaalbaarheid van het wettelijk pensioen",43.59131578947371,21.51578947368421,4.105263157894737,1.4736842105263157,38.0,1.0,0.8947368421052632,156,56,38,34,1,1,8,6,7,2,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"stelsel komt daarmee zwaar onder druk, des te meer omdat van alle personen op actieve leeftijd in België in 2021 slechts 70% werkten.",62.10739130434784,12.678260869565218,4.695652173913044,1.434782608695652,23.0,1.0,0.9565217391304348,108,33,23,22,1,1,7,2,4,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"Vooral onder
laaggeschoolden en 55-plussers is de werkzaamheid in België zeer laag.",59.745000000000005,9.066666666666666,5.916666666666667,1.6666666666666667,6.0,2.0,1.0,71,20,12,12,2,1,3,2,3,1,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"Een andere uiting van dit
probleem is de korte verwachte duur van de actieve loopbaan van werkenden in België.",68.06618421052632,10.115789473684211,4.7894736842105265,1.5263157894736843,9.5,2.0,0.8421052631578947,91,29,19,16,2,1,5,3,5,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T2,"Eurostat
",-47.979999999999976,0.4,8.0,3.0,1.0,1.0,1.0,8,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"raamde die voor mannen in 2021 op 35,7 jaar, het laagste van de hele eurozone.
",84.84500000000001,8.9,3.8125,1.25,16.0,1.0,1.0,61,20,16,16,1,1,2,1,4,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T2,Ons land heeft daardoor niet de economische draagkracht om de vergrijzing op te vangen.,53.63928571428574,11.314285714285715,5.214285714285714,1.6428571428571428,14.0,1.0,0.9285714285714286,73,23,14,13,1,1,4,2,3,0,1,0,1,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,"In haar
recentste basisprojecties ziet de Studiecommissie voor de Vergrijzing (SCvV, 2022)de publieke
pensioenuitgaven bij ongewijzigd beleid toenemen van 10,7% van het bbp in 2021 tot 13,5% in 2050
en 13,6% in 2070 (zie ook",66.78490384615385,8.002564102564103,4.615384615384615,1.5384615384615385,9.75,4.0,0.8461538461538461,180,60,39,33,4,1,8,4,13,0,0,1,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T2,Figuur 1).In euro’s van vandaag bedraagt die toename ruim 15 miljard.,76.50153846153849,5.2,4.230769230769231,1.3846153846153846,13.0,1.0,1.0,55,18,13,13,1,1,4,0,2,0,0,0,0,0,0,0,0,0
